observed_date,asset_id,grade,value,range_low,range_high
2023-10-03,coffee:origin:india:arabica,arabica_parchment,11400.0,11200.0,11600.0
2023-10-03,coffee:origin:india:arabica,arabica_cherry,6725.0,6550.0,6900.0
2023-10-03,coffee:origin:india:robusta,robusta_parchment,10050.0,9900.0,10200.0
2023-10-03,coffee:origin:india:robusta,robusta_cherry,6125.0,5950.0,6300.0
2023-10-03,coffee:origin:india:arabica,arabica_parchment,11400.0,11200.0,11600.0
2023-10-03,coffee:origin:india:arabica,arabica_cherry,6725.0,6550.0,6900.0
2023-10-03,coffee:origin:india:robusta,robusta_parchment,10050.0,9900.0,10200.0
2023-10-03,coffee:origin:india:robusta,robusta_cherry,6125.0,5950.0,6300.0
2023-10-06,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-06,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-06,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-06,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-06,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-06,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-06,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-06,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-06,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-06,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-06,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-06,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-06,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-06,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-06,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-06,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-06,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-06,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-06,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-06,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-12,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-12,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-12,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-12,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-12,coffee:origin:india:arabica,arabica_parchment,10800.0,10600.0,11000.0
2023-10-12,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-12,coffee:origin:india:robusta,robusta_parchment,9700.0,9500.0,9900.0
2023-10-12,coffee:origin:india:robusta,robusta_cherry,6025.0,5850.0,6200.0
2023-10-17,coffee:origin:india:arabica,arabica_parchment,10800.0,10750.0,10850.0
2023-10-17,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-10-17,coffee:origin:india:robusta,robusta_parchment,10050.0,10000.0,10100.0
2023-10-17,coffee:origin:india:robusta,robusta_cherry,6200.0,6150.0,6250.0
2023-10-17,coffee:origin:india:arabica,arabica_parchment,10800.0,10750.0,10850.0
2023-10-17,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-10-17,coffee:origin:india:robusta,robusta_parchment,10050.0,10000.0,10100.0
2023-10-17,coffee:origin:india:robusta,robusta_cherry,6200.0,6150.0,6250.0
2023-10-24,coffee:origin:india:arabica,arabica_parchment,10800.0,10750.0,10850.0
2023-10-24,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2023-10-24,coffee:origin:india:robusta,robusta_parchment,9750.0,9500.0,10000.0
2023-10-24,coffee:origin:india:robusta,robusta_cherry,5975.0,5850.0,6100.0
2023-10-25,coffee:origin:india:arabica,arabica_parchment,11225.0,11100.0,11350.0
2023-10-25,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-10-25,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-10-25,coffee:origin:india:robusta,robusta_cherry,6150.0,6000.0,6300.0
2023-10-26,coffee:origin:india:arabica,arabica_parchment,11175.0,11000.0,11350.0
2023-10-26,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-10-26,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-10-26,coffee:origin:india:robusta,robusta_cherry,6150.0,6000.0,6300.0
2023-10-27,coffee:origin:india:arabica,arabica_parchment,11050.0,10900.0,11200.0
2023-10-27,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-10-27,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-10-27,coffee:origin:india:robusta,robusta_cherry,6050.0,5900.0,6200.0
2023-10-30,coffee:origin:india:arabica,arabica_parchment,11050.0,10900.0,11200.0
2023-10-30,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-10-30,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-10-30,coffee:origin:india:robusta,robusta_cherry,6050.0,5900.0,6200.0
2023-10-31,coffee:origin:india:arabica,arabica_parchment,11050.0,10900.0,11200.0
2023-10-31,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-10-31,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-10-31,coffee:origin:india:robusta,robusta_cherry,6050.0,5900.0,6200.0
2023-11-01,coffee:origin:india:arabica,arabica_parchment,11050.0,10900.0,11200.0
2023-11-01,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-01,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-01,coffee:origin:india:robusta,robusta_cherry,6050.0,5900.0,6200.0
2023-11-01,coffee:origin:india:arabica,arabica_parchment,11050.0,10900.0,11200.0
2023-11-01,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-01,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-01,coffee:origin:india:robusta,robusta_cherry,6050.0,5900.0,6200.0
2023-11-04,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-11-04,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-11-04,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-04,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-11-06,coffee:origin:india:arabica,arabica_parchment,11350.0,11300.0,11400.0
2023-11-06,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-06,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-06,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-07,coffee:origin:india:arabica,arabica_parchment,11350.0,11300.0,11400.0
2023-11-07,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-07,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-07,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-09,coffee:origin:india:arabica,arabica_parchment,11800.0,11700.0,11900.0
2023-11-09,coffee:origin:india:arabica,arabica_cherry,6975.0,6900.0,7050.0
2023-11-09,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-09,coffee:origin:india:robusta,robusta_cherry,6175.0,6100.0,6250.0
2023-11-10,coffee:origin:india:arabica,arabica_parchment,11350.0,11300.0,11400.0
2023-11-10,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-10,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-10,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-10,coffee:origin:india:arabica,arabica_parchment,11350.0,11300.0,11400.0
2023-11-10,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-10,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-10,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-14,coffee:origin:india:arabica,arabica_parchment,11350.0,11300.0,11400.0
2023-11-14,coffee:origin:india:arabica,arabica_cherry,6550.0,6450.0,6650.0
2023-11-14,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-14,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-15,coffee:origin:india:arabica,arabica_parchment,11600.0,11500.0,11700.0
2023-11-15,coffee:origin:india:arabica,arabica_cherry,6825.0,6750.0,6900.0
2023-11-15,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-15,coffee:origin:india:robusta,robusta_cherry,6150.0,6100.0,6200.0
2023-11-16,coffee:origin:india:arabica,arabica_parchment,11850.0,11700.0,12000.0
2023-11-16,coffee:origin:india:arabica,arabica_cherry,6900.0,6800.0,7000.0
2023-11-16,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-16,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-17,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-17,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-17,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-17,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-20,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-20,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-20,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-20,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-20,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-20,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-20,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-20,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-20,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-20,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-20,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-20,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-24,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-24,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-24,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-24,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-24,coffee:origin:india:arabica,arabica_parchment,11725.0,11650.0,11800.0
2023-11-24,coffee:origin:india:arabica,arabica_cherry,6600.0,6500.0,6700.0
2023-11-24,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-24,coffee:origin:india:robusta,robusta_cherry,6225.0,6150.0,6300.0
2023-11-29,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-11-29,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-11-29,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-29,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-11-30,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-11-30,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-11-30,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-30,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-11-30,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-11-30,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-11-30,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-11-30,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-12-04,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-12-04,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-12-04,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-12-04,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-12-04,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-12-04,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-12-04,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-12-04,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-12-04,coffee:origin:india:arabica,arabica_parchment,11900.0,11800.0,12000.0
2023-12-04,coffee:origin:india:arabica,arabica_cherry,6700.0,6600.0,6800.0
2023-12-04,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-12-04,coffee:origin:india:robusta,robusta_cherry,6250.0,6200.0,6300.0
2023-12-08,coffee:origin:india:arabica,arabica_parchment,12650.0,12500.0,12800.0
2023-12-08,coffee:origin:india:arabica,arabica_cherry,7000.0,6900.0,7100.0
2023-12-08,coffee:origin:india:robusta,robusta_parchment,10200.0,10000.0,10400.0
2023-12-08,coffee:origin:india:robusta,robusta_cherry,6200.0,6100.0,6300.0
2023-12-11,coffee:origin:india:arabica,arabica_parchment,12800.0,12750.0,12850.0
2023-12-11,coffee:origin:india:arabica,arabica_cherry,7125.0,7000.0,7250.0
2023-12-11,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-11,coffee:origin:india:robusta,robusta_cherry,6100.0,6000.0,6200.0
2023-12-12,coffee:origin:india:arabica,arabica_parchment,12875.0,12750.0,13000.0
2023-12-12,coffee:origin:india:arabica,arabica_cherry,7175.0,7100.0,7250.0
2023-12-12,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-12,coffee:origin:india:robusta,robusta_cherry,6300.0,6200.0,6400.0
2023-12-13,coffee:origin:india:arabica,arabica_parchment,13000.0,12900.0,13100.0
2023-12-13,coffee:origin:india:arabica,arabica_cherry,7275.0,7200.0,7350.0
2023-12-13,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-13,coffee:origin:india:robusta,robusta_cherry,6325.0,6250.0,6400.0
2023-12-14,coffee:origin:india:arabica,arabica_parchment,13200.0,13100.0,13300.0
2023-12-14,coffee:origin:india:arabica,arabica_cherry,7475.0,7350.0,7600.0
2023-12-14,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-14,coffee:origin:india:robusta,robusta_cherry,6325.0,6250.0,6400.0
2023-12-15,coffee:origin:india:arabica,arabica_parchment,13400.0,13300.0,13500.0
2023-12-15,coffee:origin:india:arabica,arabica_cherry,7575.0,7450.0,7700.0
2023-12-15,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-15,coffee:origin:india:robusta,robusta_cherry,6325.0,6250.0,6400.0
2023-12-15,coffee:origin:india:arabica,arabica_parchment,13500.0,13400.0,13600.0
2023-12-15,coffee:origin:india:arabica,arabica_cherry,7575.0,7450.0,7700.0
2023-12-15,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-15,coffee:origin:india:robusta,robusta_cherry,6450.0,6350.0,6550.0
2023-12-19,coffee:origin:india:arabica,arabica_parchment,13800.0,13600.0,14000.0
2023-12-19,coffee:origin:india:arabica,arabica_cherry,7650.0,7550.0,7750.0
2023-12-19,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-19,coffee:origin:india:robusta,robusta_cherry,6600.0,6500.0,6700.0
2023-12-20,coffee:origin:india:arabica,arabica_parchment,13800.0,13600.0,14000.0
2023-12-20,coffee:origin:india:arabica,arabica_cherry,7650.0,7550.0,7750.0
2023-12-20,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-20,coffee:origin:india:robusta,robusta_cherry,6600.0,6500.0,6700.0
2023-12-21,coffee:origin:india:arabica,arabica_parchment,13650.0,13500.0,13800.0
2023-12-21,coffee:origin:india:arabica,arabica_cherry,7625.0,7550.0,7700.0
2023-12-21,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-21,coffee:origin:india:robusta,robusta_cherry,6700.0,6600.0,6800.0
2023-12-26,coffee:origin:india:arabica,arabica_parchment,13650.0,13500.0,13800.0
2023-12-26,coffee:origin:india:arabica,arabica_cherry,7625.0,7550.0,7700.0
2023-12-26,coffee:origin:india:robusta,robusta_parchment,10450.0,10400.0,10500.0
2023-12-26,coffee:origin:india:robusta,robusta_cherry,6700.0,6600.0,6800.0
2023-12-28,coffee:origin:india:arabica,arabica_parchment,14000.0,13900.0,14100.0
2023-12-28,coffee:origin:india:arabica,arabica_cherry,7825.0,7700.0,7950.0
2023-12-28,coffee:origin:india:robusta,robusta_parchment,10900.0,10800.0,11000.0
2023-12-28,coffee:origin:india:robusta,robusta_cherry,6800.0,6700.0,6900.0
2024-01-04,coffee:origin:india:arabica,arabica_parchment,13800.0,13700.0,13900.0
2024-01-04,coffee:origin:india:arabica,arabica_cherry,7800.0,7750.0,7850.0
2024-01-04,coffee:origin:india:robusta,robusta_parchment,10700.0,10600.0,10800.0
2024-01-04,coffee:origin:india:robusta,robusta_cherry,6700.0,6600.0,6800.0
2024-01-06,coffee:origin:india:arabica,arabica_parchment,13800.0,13700.0,13900.0
2024-01-06,coffee:origin:india:arabica,arabica_cherry,7800.0,7750.0,7850.0
2024-01-06,coffee:origin:india:robusta,robusta_parchment,10700.0,10600.0,10800.0
2024-01-06,coffee:origin:india:robusta,robusta_cherry,6700.0,6600.0,6800.0
2024-01-08,coffee:origin:india:arabica,arabica_parchment,13650.0,13600.0,13700.0
2024-01-08,coffee:origin:india:arabica,arabica_cherry,7800.0,7750.0,7850.0
2024-01-08,coffee:origin:india:robusta,robusta_parchment,11025.0,10950.0,11100.0
2024-01-08,coffee:origin:india:robusta,robusta_cherry,6825.0,6750.0,6900.0
2024-01-09,coffee:origin:india:arabica,arabica_parchment,13650.0,13600.0,13700.0
2024-01-09,coffee:origin:india:arabica,arabica_cherry,7800.0,7750.0,7850.0
2024-01-09,coffee:origin:india:robusta,robusta_parchment,11025.0,10950.0,11100.0
2024-01-09,coffee:origin:india:robusta,robusta_cherry,6825.0,6750.0,6900.0
2024-01-10,coffee:origin:india:arabica,arabica_parchment,13650.0,13600.0,13700.0
2024-01-10,coffee:origin:india:arabica,arabica_cherry,7800.0,7750.0,7850.0
2024-01-10,coffee:origin:india:robusta,robusta_parchment,11025.0,10950.0,11100.0
2024-01-10,coffee:origin:india:robusta,robusta_cherry,6825.0,6750.0,6900.0
2024-01-11,coffee:origin:india:arabica,arabica_parchment,13900.0,13800.0,14000.0
2024-01-11,coffee:origin:india:arabica,arabica_cherry,7825.0,7750.0,7900.0
2024-01-11,coffee:origin:india:robusta,robusta_parchment,11150.0,11050.0,11250.0
2024-01-11,coffee:origin:india:robusta,robusta_cherry,6925.0,6800.0,7050.0
2024-01-12,coffee:origin:india:arabica,arabica_parchment,13900.0,13800.0,14000.0
2024-01-12,coffee:origin:india:arabica,arabica_cherry,7825.0,7750.0,7900.0
2024-01-12,coffee:origin:india:robusta,robusta_parchment,11150.0,11050.0,11250.0
2024-01-12,coffee:origin:india:robusta,robusta_cherry,6925.0,6800.0,7050.0
2024-01-16,coffee:origin:india:arabica,arabica_parchment,13900.0,13800.0,14000.0
2024-01-16,coffee:origin:india:arabica,arabica_cherry,7825.0,7750.0,7900.0
2024-01-16,coffee:origin:india:robusta,robusta_parchment,11500.0,11400.0,11600.0
2024-01-16,coffee:origin:india:robusta,robusta_cherry,7025.0,6900.0,7150.0
2024-01-17,coffee:origin:india:arabica,arabica_parchment,14100.0,13900.0,14300.0
2024-01-17,coffee:origin:india:arabica,arabica_cherry,7900.0,7800.0,8000.0
2024-01-17,coffee:origin:india:robusta,robusta_parchment,11725.0,11650.0,11800.0
2024-01-17,coffee:origin:india:robusta,robusta_cherry,7225.0,7100.0,7350.0
2024-01-18,coffee:origin:india:arabica,arabica_parchment,14000.0,13900.0,14100.0
2024-01-18,coffee:origin:india:arabica,arabica_cherry,7850.0,7800.0,7900.0
2024-01-18,coffee:origin:india:robusta,robusta_parchment,11700.0,11650.0,11750.0
2024-01-18,coffee:origin:india:robusta,robusta_cherry,7200.0,7100.0,7300.0
2024-01-22,coffee:origin:india:arabica,arabica_parchment,14000.0,13900.0,14100.0
2024-01-22,coffee:origin:india:arabica,arabica_cherry,7850.0,7800.0,7900.0
2024-01-22,coffee:origin:india:robusta,robusta_parchment,11700.0,11650.0,11750.0
2024-01-22,coffee:origin:india:robusta,robusta_cherry,7200.0,7100.0,7300.0
2024-01-23,coffee:origin:india:arabica,arabica_parchment,14250.0,14100.0,14400.0
2024-01-23,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-23,coffee:origin:india:robusta,robusta_parchment,12100.0,12000.0,12200.0
2024-01-23,coffee:origin:india:robusta,robusta_cherry,7350.0,7250.0,7450.0
2024-01-24,coffee:origin:india:arabica,arabica_parchment,14350.0,14100.0,14600.0
2024-01-24,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-24,coffee:origin:india:robusta,robusta_parchment,12050.0,11900.0,12200.0
2024-01-24,coffee:origin:india:robusta,robusta_cherry,7225.0,7000.0,7450.0
2024-01-26,coffee:origin:india:arabica,arabica_parchment,14450.0,14300.0,14600.0
2024-01-26,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-26,coffee:origin:india:robusta,robusta_parchment,12250.0,12100.0,12400.0
2024-01-26,coffee:origin:india:robusta,robusta_cherry,7325.0,7150.0,7500.0
2024-01-26,coffee:origin:india:arabica,arabica_parchment,14450.0,14300.0,14600.0
2024-01-26,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-26,coffee:origin:india:robusta,robusta_parchment,12250.0,12100.0,12400.0
2024-01-26,coffee:origin:india:robusta,robusta_cherry,7325.0,7150.0,7500.0
2024-01-29,coffee:origin:india:arabica,arabica_parchment,14450.0,14300.0,14600.0
2024-01-29,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-29,coffee:origin:india:robusta,robusta_parchment,12250.0,12100.0,12400.0
2024-01-29,coffee:origin:india:robusta,robusta_cherry,7325.0,7150.0,7500.0
2024-01-31,coffee:origin:india:arabica,arabica_parchment,14500.0,14400.0,14600.0
2024-01-31,coffee:origin:india:arabica,arabica_cherry,8025.0,7950.0,8100.0
2024-01-31,coffee:origin:india:robusta,robusta_parchment,12600.0,12500.0,12700.0
2024-01-31,coffee:origin:india:robusta,robusta_cherry,7525.0,7400.0,7650.0
2024-01-31,coffee:origin:india:arabica,arabica_parchment,14450.0,14400.0,14500.0
2024-01-31,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-01-31,coffee:origin:india:robusta,robusta_parchment,12850.0,12700.0,13000.0
2024-01-31,coffee:origin:india:robusta,robusta_cherry,7625.0,7500.0,7750.0
2024-02-03,coffee:origin:india:arabica,arabica_parchment,14450.0,14400.0,14500.0
2024-02-03,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-02-03,coffee:origin:india:robusta,robusta_parchment,12850.0,12700.0,13000.0
2024-02-03,coffee:origin:india:robusta,robusta_cherry,7625.0,7500.0,7750.0
2024-02-05,coffee:origin:india:arabica,arabica_parchment,14450.0,14400.0,14500.0
2024-02-05,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-02-05,coffee:origin:india:robusta,robusta_parchment,12800.0,12700.0,12900.0
2024-02-05,coffee:origin:india:robusta,robusta_cherry,7525.0,7400.0,7650.0
2024-02-06,coffee:origin:india:arabica,arabica_parchment,14350.0,14300.0,14400.0
2024-02-06,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-02-06,coffee:origin:india:robusta,robusta_parchment,12700.0,12600.0,12800.0
2024-02-06,coffee:origin:india:robusta,robusta_cherry,7475.0,7400.0,7550.0
2024-02-07,coffee:origin:india:arabica,arabica_parchment,14350.0,14300.0,14400.0
2024-02-07,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-02-07,coffee:origin:india:robusta,robusta_parchment,12700.0,12600.0,12800.0
2024-02-07,coffee:origin:india:robusta,robusta_cherry,7475.0,7400.0,7550.0
2024-02-08,coffee:origin:india:arabica,arabica_parchment,14350.0,14300.0,14400.0
2024-02-08,coffee:origin:india:arabica,arabica_cherry,7950.0,7900.0,8000.0
2024-02-08,coffee:origin:india:robusta,robusta_parchment,12700.0,12600.0,12800.0
2024-02-08,coffee:origin:india:robusta,robusta_cherry,7475.0,7400.0,7550.0
2024-02-09,coffee:origin:india:arabica,arabica_parchment,14554.5,14450.0,14659.0
2024-02-09,coffee:origin:india:arabica,arabica_cherry,7887.5,7775.0,8000.0
2024-02-09,coffee:origin:india:robusta,robusta_parchment,12900.0,12700.0,13100.0
2024-02-09,coffee:origin:india:robusta,robusta_cherry,7500.0,7400.0,7600.0
2024-02-12,coffee:origin:india:arabica,arabica_parchment,14525.0,14400.0,14650.0
2024-02-12,coffee:origin:india:arabica,arabica_cherry,7875.0,7750.0,8000.0
2024-02-12,coffee:origin:india:robusta,robusta_parchment,12900.0,12700.0,13100.0
2024-02-12,coffee:origin:india:robusta,robusta_cherry,7450.0,7300.0,7600.0
2024-02-13,coffee:origin:india:arabica,arabica_parchment,14450.0,14400.0,14500.0
2024-02-13,coffee:origin:india:arabica,arabica_cherry,7875.0,7750.0,8000.0
2024-02-13,coffee:origin:india:robusta,robusta_parchment,12850.0,12700.0,13000.0
2024-02-13,coffee:origin:india:robusta,robusta_cherry,7450.0,7300.0,7600.0
2024-02-14,coffee:origin:india:arabica,arabica_parchment,14200.0,14100.0,14300.0
2024-02-14,coffee:origin:india:arabica,arabica_cherry,7850.0,7750.0,7950.0
2024-02-14,coffee:origin:india:robusta,robusta_parchment,12800.0,12700.0,12900.0
2024-02-14,coffee:origin:india:robusta,robusta_cherry,7400.0,7300.0,7500.0
2024-02-15,coffee:origin:india:arabica,arabica_parchment,14200.0,14100.0,14300.0
2024-02-15,coffee:origin:india:arabica,arabica_cherry,7925.0,7850.0,8000.0
2024-02-15,coffee:origin:india:robusta,robusta_parchment,12900.0,12800.0,13000.0
2024-02-15,coffee:origin:india:robusta,robusta_cherry,7475.0,7400.0,7550.0
2024-02-17,coffee:origin:india:arabica,arabica_parchment,14200.0,14100.0,14300.0
2024-02-17,coffee:origin:india:arabica,arabica_cherry,7925.0,7850.0,8000.0
2024-02-17,coffee:origin:india:robusta,robusta_parchment,13050.0,12900.0,13200.0
2024-02-17,coffee:origin:india:robusta,robusta_cherry,7500.0,7400.0,7600.0
2024-02-19,coffee:origin:india:arabica,arabica_parchment,14200.0,14100.0,14300.0
